sample1,,sample2,,sample3,,
495.018219,0.007724373136,495.018219,0.007789331954,495.018219,0.007679843344,
493.9902039,0.007618588861,493.9902039,0.007398434449,493.9902039,0.007432376035,
493.0001526,0.007291571237,493.0001526,0.007322371937,493.0001526,0.007324688602,
492.0098572,0.007311156951,492.0098572,0.007273276336,492.0098572,0.007332086097,
490.9813843,0.007341800723,490.9813843,0.007273249794,490.9813843,0.007276935037,
489.9907227,0.006973164622,489.9907227,0.00687589962,489.9907227,0.006903462112,
488.9998474,0.006796142086,488.9998474,0.00676937541,488.9998474,0.006809289567,
488.0087585,0.006873559207,488.0087585,0.006842895877,488.0087585,0.006837899331,
487.0175476,0.006929132156,487.0175476,0.006926370785,487.0175476,0.00685875304,
485.9879456,0.00673162099,485.9879456,0.006669422146,485.9879456,0.0066538346,
484.9963074,0.006535118911,484.9963074,0.006540295668,484.9963074,0.006437531672,
484.0044556,0.006897517946,484.0044556,0.006871166173,484.0044556,0.006870797835,
483.0123596,0.007136522792,483.0123596,0.007094131783,483.0123596,0.007075766101,
481.9819946,0.007022752427,481.9819946,0.007000996266,481.9819946,0.006969219074,
480.989502,0.007098868024,480.989502,0.007066557184,480.989502,0.00709460536,
479.9967957,0.007387007121,479.9967957,0.007229634561,479.9967957,0.007225739304,
479.0039368,0.007539458573,479.0039368,0.00762491161,479.0039368,0.007504560519,
478.0109558,0.007860415615,478.0109558,0.007879631594,478.0109558,0.007821775973,
477.0176697,0.008182375692,477.0176697,0.008157975972,477.0176697,0.008149166591,
475.9860229,0.008752547204,475.9860229,0.008614033461,475.9860229,0.008645666763,
474.9924316,0.009236728773,474.9924316,0.009139034897,474.9924316,0.009135756642,
473.9985657,0.009730027989,473.9985657,0.009770479053,473.9985657,0.009756924585,
473.0045166,0.01022876427,473.0045166,0.01026425324,473.0045166,0.01030865125,
472.0103455,0.01071451511,472.0103455,0.01063866541,472.0103455,0.01068819594,
471.0158691,0.01121308282,471.0158691,0.01124910358,471.0158691,0.01106913481,
469.9830933,0.0117074633,469.9830933,0.01165385451,469.9830933,0.01166627184,
468.9882813,0.01216974016,468.9882813,0.01214924268,468.9882813,0.0121108843,
467.9932861,0.01268256176,467.9932861,0.01266755629,467.9932861,0.01259304397,
466.9981384,0.01317357551,466.9981384,0.01311463676,466.9981384,0.01317805797,
466.0027466,0.0135097811,466.0027466,0.01351330522,466.0027466,0.01345584262,
465.0072021,0.01391629688,465.0072021,0.01395837031,465.0072021,0.01401664875,
464.0114136,0.01423874032,464.0114136,0.01441285573,464.0114136,0.01437068451,
463.0155029,0.014697643,463.0155029,0.01458455157,463.0155029,0.01472551841,
461.9810181,0.01506751031,461.9810181,0.01505837217,461.9810181,0.01504990365,
460.9847107,0.0154126687,460.9847107,0.01532360446,460.9847107,0.01533599384,
459.9881897,0.01576363109,459.9881897,0.0156876985,459.9881897,0.01573627815,
458.9915466,0.01611571014,458.9915466,0.01612022333,458.9915466,0.01614668593,
457.9945984,0.01635419764,457.9945984,0.01633460447,457.9945984,0.0162869785,
456.9975281,0.01651641913,456.9975281,0.01657600887,456.9975281,0.01657729968,
456.0002747,0.01674899273,456.0002747,0.01669233665,456.0002747,0.01668970101,
455.0028076,0.01692645997,455.0028076,0.01684860326,455.0028076,0.01686248742,
454.005188,0.01694696955,454.005188,0.01702295989,454.005188,0.01699622907,
453.0073853,0.01716380566,453.0073853,0.01713512652,453.0073853,0.0171445515,
452.0093994,0.01743444987,452.0093994,0.01731655002,452.0093994,0.01734265499,
451.0112,0.01739128493,451.0112,0.01733928733,451.0112,0.0174585674,
450.0128174,0.0175702814,450.0128174,0.01747107133,450.0128174,0.01747430675,
449.0143127,0.01755931042,449.0143127,0.01754658855,449.0143127,0.01757448539,
448.0155945,0.01774101891,448.0155945,0.01768172532,448.0155945,0.01774600707,
447.0166626,0.0178745985,447.0166626,0.01792563498,447.0166626,0.01786842197,
446.0175171,0.01799605042,446.0175171,0.01804688573,446.0175171,0.0179693941,
445.0182495,0.01804445684,445.0182495,0.01798193902,445.0182495,0.01794487052,
444.0188293,0.01788719557,444.0188293,0.01786974259,444.0188293,0.01793043688,
443.0191345,0.01777370274,443.0191345,0.01775617339,443.0191345,0.01775490679,
441.980896,0.01763034053,441.980896,0.01768760383,441.980896,0.01764495112,
440.980896,0.01770709828,440.980896,0.01762219891,440.980896,0.01762192883,
440.0191956,0.01763780788,440.0191956,0.01767857186,440.0191956,0.01764465496,
439.0187988,0.01749845222,439.0187988,0.01754648052,439.0187988,0.01744043268,
438.01828,0.01742181368,438.01828,0.01731760055,438.01828,0.01728110015,
437.0175476,0.01715230756,437.0175476,0.01712457091,437.0175476,0.01706676185,
436.0166321,0.01693789847,436.0166321,0.0169430133,436.0166321,0.01697781682,
435.015564,0.01681905612,435.015564,0.01677759364,435.015564,0.01679252647,
434.0143433,0.01680011302,434.0143433,0.01686488278,434.0143433,0.01675149612,
433.0129395,0.01667084545,433.0129395,0.01672192849,433.0129395,0.01666035503,
432.0112915,0.01656431146,432.0112915,0.01670360938,432.0112915,0.0165580716,
431.009491,0.0164112132,431.009491,0.01649488136,431.009491,0.01642159,
430.0075684,0.01640123874,430.0075684,0.01647963561,430.0075684,0.01633471064,
429.0054321,0.01624301262,429.0054321,0.01627902314,429.0054321,0.01629020274,
428.0031128,0.01619437709,428.0031128,0.01614464447,428.0031128,0.01615106501,
427.0006409,0.01605698839,427.0006409,0.01594257541,427.0006409,0.01601334102,
425.9980164,0.01594714075,425.9980164,0.01590976119,425.9980164,0.01606491208,
424.9951477,0.01587982289,424.9951477,0.01587472111,424.9951477,0.01587665454,
423.992157,0.01576593891,423.992157,0.01584333368,423.992157,0.01583093032,
422.9889832,0.01563271135,422.9889832,0.01558615547,422.9889832,0.01554982644,
421.9856567,0.01548372395,421.9856567,0.01552141551,421.9856567,0.01555505861,
420.9821167,0.01548790839,420.9821167,0.01552680787,420.9821167,0.01550330687,
420.0170593,0.01552460808,420.0170593,0.01547980681,420.0170593,0.01549330074,
419.0131531,0.01522337925,419.0131531,0.01528794132,419.0131531,0.01535554323,
418.0091858,0.01528247166,418.0091858,0.01522533689,418.0091858,0.01522764191,
417.0049133,0.01503623649,417.0049133,0.01509634778,417.0049133,0.01507573854,
416.0006104,0.0147864446,416.0006104,0.01481071021,416.0006104,0.01470313221,
414.9960327,0.01471030898,414.9960327,0.01468612906,414.9960327,0.01464259252,
413.991394,0.01459718682,413.991394,0.01456509065,413.991394,0.01465643477,
412.9864807,0.01451463345,412.9864807,0.01451142225,412.9864807,0.01437231712,
411.9814453,0.0143220704,411.9814453,0.01434679143,411.9814453,0.01435794868,
411.0149231,0.01437154133,411.0149231,0.01433234382,411.0149231,0.01434523985,
410.009552,0.01437670551,410.009552,0.0142901279,410.009552,0.01424660441,
409.0039673,0.01420404855,409.0039673,0.01426832564,409.0039673,0.01422408223,
407.998291,0.01410536468,407.998291,0.01411295868,407.998291,0.01408116519,
406.9924316,0.0140767796,406.9924316,0.01405421272,406.9924316,0.01413133088,
405.9863892,0.01411162224,405.9863892,0.01418455038,405.9863892,0.01410827972,
405.0188904,0.01431754883,405.0188904,0.01433740091,405.0188904,0.01432966813,
404.0125427,0.01454637945,404.0125427,0.01446035597,404.0125427,0.0144859422,
403.0060425,0.01448190026,403.0060425,0.01445018686,403.0060425,0.01456321683,
401.9992981,0.01465742569,401.9992981,0.014668216,401.9992981,0.01458773762,
400.9924316,0.01475369092,400.9924316,0.01473987196,400.9924316,0.01479064953,
399.9854431,0.01497551613,399.9854431,0.01490221359,399.9854431,0.01494569611,
399.0169983,0.01516137365,399.0169983,0.01504167635,399.0169983,0.01514427178,
398.0096741,0.01529523451,398.0096741,0.01533856802,398.0096741,0.01525442582,
397.0021973,0.01550792065,397.0021973,0.0155539047,397.0021973,0.01534588914,
395.9945374,0.01569719985,395.9945374,0.01564218476,395.9945374,0.01566663198,
394.9867249,0.01594394445,394.9867249,0.01594762318,394.9867249,0.01590307429,
394.0174866,0.01626031846,394.0174866,0.0162772499,394.0174866,0.01625325158,
393.0093384,0.01658208668,393.0093384,0.01656057313,393.0093384,0.01653080434,
392.0010681,0.01705093123,392.0010681,0.01688888855,392.0010681,0.01688980311,
390.9925842,0.01738314703,390.9925842,0.01729335636,390.9925842,0.01725211553,
389.9839478,0.01734769158,389.9839478,0.01734599471,389.9839478,0.01721335948,
389.0140076,0.01750481315,389.0140076,0.01743388548,389.0140076,0.01745172404,
388.0050964,0.01761446148,388.0050964,0.01763982885,388.0050964,0.01765956357,
386.9960022,0.01792326197,386.9960022,0.01797864772,386.9960022,0.01796143502,
385.9867859,0.01805290394,385.9867859,0.0181528125,385.9867859,0.01809861884,
385.0162048,0.01845605299,385.0162048,0.01839174703,385.0162048,0.01839145087,
384.0066223,0.01880224049,384.0066223,0.0187535584,384.0066223,0.01879267022,
382.9969177,0.01904964633,382.9969177,0.0188975893,382.9969177,0.01892227493,
381.9870605,0.01917015575,381.9870605,0.01919905096,381.9870605,0.01918541454,
381.0158997,0.01957355998,381.0158997,0.01952552237,381.0158997,0.01953941397,
380.0057373,0.02008021064,380.0057373,0.02002756484,380.0057373,0.0199760627,
378.9954224,0.02069519646,378.9954224,0.02055274136,378.9954224,0.02054869756,
377.9848938,0.02128490061,377.9848938,0.02126709558,377.9848938,0.02120960131,
377.0131836,0.02187309414,377.0131836,0.02177600004,377.0131836,0.0218236316,
376.0024109,0.02199425362,376.0024109,0.02207627892,376.0024109,0.02195637673,
374.9914551,0.02247625776,374.9914551,0.02238524333,374.9914551,0.02236117795,
374.0192566,0.02288386412,374.0192566,0.02296188287,374.0192566,0.0229259152,
373.0080261,0.0234783534,373.0080261,0.02337549068,373.0080261,0.02331345715,
371.9966431,0.0242076125,371.9966431,0.02420317754,371.9966431,0.02411171794,
370.9851074,0.02469049208,370.9851074,0.02466312051,370.9851074,0.0248313807,
370.0123596,0.02520606108,370.0123596,0.02513841726,370.0123596,0.02497864701,
369.0005188,0.02531569637,369.0005188,0.02545310929,369.0005188,0.02564647049,
367.9885559,0.0259178672,367.9885559,0.02588420734,367.9885559,0.02597051673,
367.0153503,0.0265265964,367.0153503,0.02636109106,367.0153503,0.02631188557,
366.0030518,0.0268577449,366.0030518,0.02682627179,366.0030518,0.02680501528,
364.9906311,0.02726799808,364.9906311,0.02731485851,364.9906311,0.02728944272,
364.0169983,0.02752645314,364.0169983,0.02756178565,364.0169983,0.02757659741,
363.0043335,0.02808784507,363.0043335,0.02809941582,363.0043335,0.02801121771,
361.9914246,0.0285188593,361.9914246,0.02856449969,361.9914246,0.02853782289,
361.0173645,0.02874445543,361.0173645,0.02870142274,361.0173645,0.02863497473,
360.0042419,0.028594248,360.0042419,0.02854476124,360.0042419,0.02853309549,
358.9909363,0.02865399793,358.9909363,0.02885144763,358.9909363,0.02872974239,
358.0164795,0.02909678593,358.0164795,0.02916136757,358.0164795,0.0291453395,
357.0028992,0.02912961505,357.0028992,0.0289538987,357.0028992,0.02922288515,
355.9891663,0.02901854366,355.9891663,0.02919852175,355.9891663,0.02904702164,
355.0142822,0.0291252695,355.0142822,0.02914619818,355.0142822,0.02932996675,
354.0002747,0.02936057001,354.0002747,0.02925384231,354.0002747,0.02932999469,
352.9861145,0.02931348979,352.9861145,0.02929039299,352.9861145,0.02928460576,
352.0108032,0.02924323641,352.0108032,0.02900484391,352.0108032,0.02929692902,
350.9963989,0.02923819795,350.9963989,0.02929427102,350.9963989,0.02918227017,
349.9818115,0.02913888916,349.9818115,0.02928601764,349.9818115,0.02933198959,
349.0061035,0.02936580591,349.0061035,0.02929211035,349.0061035,0.02920560911,
347.9912109,0.02938757651,347.9912109,0.02928618342,347.9912109,0.02941427752,
347.0152588,0.02950517088,347.0152588,0.02940394543,347.0152588,0.02928718179,
346.0001526,0.0294932574,346.0001526,0.02946572006,346.0001526,0.02963546291,
344.9848328,0.02973352559,344.9848328,0.02951096185,344.9848328,0.02957122587,
344.0084839,0.02959802188,344.0084839,0.02978331409,344.0084839,0.02969377674,
342.9929199,0.02946322598,342.9929199,0.02929978073,342.9929199,0.0293810945,
342.0163269,0.02933747321,342.0163269,0.02947605215,342.0163269,0.02939449996,
341.0004883,0.02948015369,341.0004883,0.02944333665,341.0004883,0.02947646752,
339.9845276,0.02948347665,339.9845276,0.02958474867,339.9845276,0.02964676917,
339.0074768,0.02969862707,339.0074768,0.02967872657,339.0074768,0.02957962267,
337.9912415,0.02977926657,337.9912415,0.02973294444,337.9912415,0.02964283526,
337.0139465,0.0296826344,337.0139465,0.02978317626,337.0139465,0.02984830365,
335.9974365,0.03000130318,335.9974365,0.02993057854,335.9974365,0.03004784882,
334.9808044,0.03006979264,334.9808044,0.03003861196,334.9808044,0.03014062345,
334.0031128,0.03020055965,334.0031128,0.03021992929,334.0031128,0.03026472218,
332.9861755,0.03030371852,332.9861755,0.03035657108,332.9861755,0.03041575849,
332.0082703,0.03034727089,332.0082703,0.03032284416,332.0082703,0.03025930934,
330.9911194,0.03062645532,330.9911194,0.03051602654,330.9911194,0.03053774312,
330.0129089,0.03079790249,330.0129089,0.03051908128,330.0129089,0.03062089905,
328.9954529,0.03118322045,328.9954529,0.03098990768,328.9954529,0.03104973771,
328.0170288,0.03121896088,328.0170288,0.03123893216,328.0170288,0.03114873357,
326.9993286,0.03151473776,326.9993286,0.03150675073,326.9993286,0.03141741082,
325.9814758,0.03208022565,325.9814758,0.03184762225,325.9814758,0.03191356361,
325.002655,0.03249454871,325.002655,0.03216654807,325.002655,0.03226211667,
323.9845581,0.03305257112,323.9845581,0.03300251812,323.9845581,0.03294180334,
323.0054932,0.0331860818,323.0054932,0.0331617184,323.0054932,0.0330385752,
321.9871216,0.03338160738,321.9871216,0.03359947726,321.9871216,0.03343080729,
321.007782,0.03391370177,321.007782,0.0338951461,321.007782,0.03373948112,
319.9891663,0.03455045819,319.9891663,0.03445298225,319.9891663,0.034284316,
319.009613,0.03506482393,319.009613,0.03503084183,319.009613,0.03504004329,
317.9907837,0.03541035578,317.9907837,0.03552189469,317.9907837,0.03556299582,
317.0109253,0.036068663,317.0109253,0.03599176928,317.0109253,0.03607707098,
315.9918213,0.03672565892,315.9918213,0.03663386032,315.9918213,0.03661639988,
315.0117493,0.03750472516,315.0117493,0.0373233892,315.0117493,0.03733354434,
313.9924011,0.03776085004,313.9924011,0.03762041777,313.9924011,0.03769692406,
313.0121155,0.03801590949,313.0121155,0.03789635375,313.0121155,0.03797353059,
311.9924622,0.03828276321,311.9924622,0.03822402284,311.9924622,0.03831937909,
311.0119324,0.03877802193,311.0119324,0.03882987797,311.0119324,0.03877046704,
309.9920654,0.0393069163,309.9920654,0.03927506506,309.9920654,0.03924839944,
309.0112915,0.03979293257,309.0112915,0.03967189416,309.0112915,0.03962563723,
307.9911499,0.04000328854,307.9911499,0.04019744694,307.9911499,0.04002687708,
307.0101624,0.04022607207,307.0101624,0.04030957073,307.0101624,0.04022059217,
305.9897461,0.04051582888,305.9897461,0.04043439403,305.9897461,0.04033402726,
305.0085449,0.04044507816,305.0085449,0.04040297121,305.0085449,0.04046695307,
303.987915,0.04070245475,303.987915,0.04057255387,303.987915,0.04057764262,
303.0064392,0.04109530151,303.0064392,0.04098917544,303.0064392,0.04097594693,
301.9855652,0.04130113497,301.9855652,0.04116140679,301.9855652,0.04127198458,
301.0038452,0.04135628417,301.0038452,0.04132268578,301.0038452,0.04127708077,
299.9827881,0.04160298035,299.9827881,0.0414689891,299.9827881,0.04139791057,
299.0008545,0.04177377373,299.0008545,0.04176619276,299.0008545,0.04193265736,
298.0187683,0.04201303422,298.0187683,0.04211883992,298.0187683,0.04200667515,
296.9973145,0.04238740355,296.9973145,0.04240977764,296.9973145,0.04230296239,
296.0150452,0.04252898321,296.0150452,0.04253894836,296.0150452,0.04256395623,
294.9933472,0.04289950803,294.9933472,0.04284673557,294.9933472,0.04279917106,
294.0108337,0.04316961393,294.0108337,0.04296289012,294.0108337,0.04295457527,
292.9888916,0.04290939495,292.9888916,0.0428551659,292.9888916,0.04269919917,
292.0061646,0.04270808026,292.0061646,0.04269462824,292.0061646,0.04270770773,
290.9840393,0.04210281,290.9840393,0.0421538651,290.9840393,0.04209168628,
290.0010681,0.0421481058,290.0010681,0.04219408706,290.0010681,0.04211484641,
289.0180054,0.04307815805,289.0180054,0.04301233217,289.0180054,0.04288993776,
287.9954834,0.04403172433,287.9954834,0.04409154505,287.9954834,0.04389474913,
287.0121765,0.04504400864,287.0121765,0.04498414323,287.0121765,0.04500794411,
285.9894104,0.04596469551,285.9894104,0.04596026614,285.9894104,0.04591569304,
285.0059204,0.0470813401,285.0059204,0.04697085917,285.0059204,0.04690046236,
283.9829712,0.04844826832,283.9829712,0.0483215563,283.9829712,0.04835418984,
282.9992676,0.04975097254,282.9992676,0.04975793883,282.9992676,0.04969741777,
282.0154114,0.05087778345,282.0154114,0.05080474168,282.0154114,0.05068036169,
280.9920654,0.05138383806,280.9920654,0.0513077639,280.9920654,0.05129669607,
280.0080566,0.05211185664,280.0080566,0.05195431039,280.0080566,0.05185932294,
278.9845276,0.05279286578,278.9845276,0.0527032502,278.9845276,0.05269839615,
278.0002747,0.05367439985,278.0002747,0.05362413824,278.0002747,0.0535415262,
277.0158997,0.05445606634,277.0158997,0.05439318717,277.0158997,0.05422384292,
275.9920044,0.05518473312,275.9920044,0.05522871017,275.9920044,0.0551805906,
275.0074463,0.05613276362,275.0074463,0.05607332289,275.0074463,0.05598818138,
273.9833679,0.05714350939,273.9833679,0.05688130856,273.9833679,0.05688629299,
272.9985657,0.05745754391,272.9985657,0.05736536533,272.9985657,0.05743125081,
272.0137024,0.05757767335,272.0137024,0.05761296302,272.0137024,0.05767997727,
270.9892883,0.05755423754,270.9892883,0.05738265067,270.9892883,0.0572572872,
270.0041504,0.0567475073,270.0041504,0.05666665733,270.0041504,0.05643896386,
269.0189514,0.05613629892,269.0189514,0.05620508641,269.0189514,0.05602852628,
267.9942322,0.05572479218,267.9942322,0.05576402321,267.9942322,0.05569992214,
267.0088196,0.05568303168,267.0088196,0.05545526743,267.0088196,0.05549453199,
265.9838867,0.05550571159,265.9838867,0.05541267991,265.9838867,0.05531393737,
264.9982605,0.05583846569,264.9982605,0.05563465506,264.9982605,0.05563656986,
264.0125427,0.05605570972,264.0125427,0.05592404678,264.0125427,0.05592722818,
262.9872742,0.05634334683,262.9872742,0.05631166697,262.9872742,0.05624082685,
262.0013733,0.05724136904,262.0013733,0.05712836236,262.0013733,0.05700499564,
261.0153198,0.05811364204,261.0153198,0.05801895633,261.0153198,0.05791518465,
259.9897766,0.05847239122,259.9897766,0.05838251114,259.9897766,0.05839456245,
259.00354,0.05870876461,259.00354,0.05874243006,259.00354,0.05856912956,
258.0172424,0.05909377709,258.0172424,0.0591308251,258.0172424,0.059109319,
256.9913635,0.05987231433,256.9913635,0.05975042284,256.9913635,0.05975529552,
256.0048523,0.06076879799,256.0048523,0.06042359024,256.0048523,0.06045259908,
255.0182037,0.06142142415,255.0182037,0.06156141311,255.0182037,0.06146850809,
253.9920349,0.06247840449,253.9920349,0.06235198304,253.9920349,0.06238679588,
253.0052643,0.06292236596,253.0052643,0.06297876686,253.0052643,0.06291497499,
252.0183411,0.0635631606,252.0183411,0.06356669962,252.0183411,0.06360652298,
250.9918518,0.0646430999,250.9918518,0.06464039534,250.9918518,0.06463546306,
250.0047607,0.06610546261,250.0047607,0.06603117287,250.0047607,0.06602243334,
249.0175476,0.06722344458,249.0175476,0.06722411513,249.0175476,0.06725306064,
247.9907837,0.06837306917,247.9907837,0.06845291704,247.9907837,0.06846237183,
247.0034027,0.06922550499,247.0034027,0.0693821907,247.0034027,0.06930921227,
246.0159149,0.0706589371,246.0159149,0.07071556896,246.0159149,0.07053477317,
244.9888458,0.07283312082,244.9888458,0.07276302576,244.9888458,0.0728122741,
244.0011749,0.07447680831,244.0011749,0.07449736446,244.0011749,0.0746004805,
243.0133972,0.07616023719,243.0133972,0.07624439895,243.0133972,0.0761238113,
241.9860687,0.07749801129,241.9860687,0.07757125795,241.9860687,0.07750902325,
240.9981232,0.07972274721,240.9981232,0.07972109318,240.9981232,0.07971157879,
240.0100861,0.08263228834,240.0100861,0.08266866952,240.0100861,0.08242834359,
238.9824371,0.08606592566,238.9824371,0.08598911762,238.9824371,0.08601211756,
237.9942169,0.08974164724,237.9942169,0.08960146457,237.9942169,0.08949527144,
237.0058899,0.09434881061,237.0058899,0.09431011975,237.0058899,0.09427692741,
236.0175171,0.0994342193,236.0175171,0.09939308465,236.0175171,0.09928911924,
234.989502,0.1056914777,234.989502,0.1055688336,234.989502,0.1056135297,
234.0009003,0.1105799228,234.0009003,0.110549368,234.0009003,0.110422574,
233.0122528,0.1170286015,233.0122528,0.1169690266,233.0122528,0.1170637161,
231.9839172,0.1246442571,231.9839172,0.1246213838,231.9839172,0.1246276647,
230.9950867,0.1313265115,230.9950867,0.1310266554,230.9950867,0.1309906393,
230.0061493,0.1390158832,230.0061493,0.1389312148,230.0061493,0.1388322413,
229.0171204,0.1439253539,229.0171204,0.1437039822,229.0171204,0.1436045915,
227.9884491,0.1511348933,227.9884491,0.1509652287,227.9884491,0.1508601755,
226.9992676,0.1617152542,226.9992676,0.161301598,226.9992676,0.1610516906,
226.0099945,0.1715914607,226.0099945,0.171114549,226.0099945,0.1709792614,
224.9810333,0.1820976436,224.9810333,0.1821695119,224.9810333,0.1819669604,
223.9916077,0.1899938434,223.9916077,0.1898957938,223.9916077,0.1898170412,
223.0020447,0.1982701123,223.0020447,0.198319152,223.0020447,0.1981381774,
222.0124207,0.2077682465,222.0124207,0.2077379227,222.0124207,0.2075857967,
220.9831238,0.219211638,220.9831238,0.2194657028,220.9831238,0.2191867232,
219.9933319,0.2314873189,219.9933319,0.2314088643,219.9933319,0.231110692,
219.0034485,0.2431242466,219.0034485,0.2432589233,219.0034485,0.242869541,
218.013504,0.2561683655,218.013504,0.2557832301,218.013504,0.2557988465,
216.9838562,0.2725489736,216.9838562,0.2727376223,216.9838562,0.2718317509,
215.9937286,0.2892044783,215.9937286,0.2891955078,215.9937286,0.2886568606,
215.00354,0.3079454303,215.00354,0.3081564605,215.00354,0.3077389598,
214.0132141,0.3251084983,214.0132141,0.3256962895,214.0132141,0.3252606392,
212.9832611,0.3485152423,212.9832611,0.3485096991,212.9832611,0.3482396305,
211.9927979,0.3741398156,211.9927979,0.3747972846,211.9927979,0.3745193481,
211.0022888,0.4035035968,211.0022888,0.4032556713,211.0022888,0.4027457833,
210.0116425,0.4397851229,210.0116425,0.4391862154,210.0116425,0.4387615621,
208.9813538,0.4762044847,208.9813538,0.4766646326,208.9813538,0.4745952487,
207.9905701,0.5216051936,207.9905701,0.521959424,207.9905701,0.5202655196,
206.9997101,0.571813643,206.9997101,0.572298646,206.9997101,0.5719553828,
206.0087738,0.6283713579,206.0087738,0.6279128194,206.0087738,0.6270055175,
205.0177765,0.6895202994,205.0177765,0.6876789927,205.0177765,0.6888988614,
203.98703,0.7600033283,203.98703,0.7595304251,203.98703,0.7603310943,
202.9958954,0.8301742077,202.9958954,0.8283805847,202.9958954,0.8291258812,
202.0046539,0.8994416595,202.0046539,0.900542438,202.0046539,0.8988685608,
201.0133362,0.9725449085,201.0133362,0.9744040966,201.0133362,0.9754390717,
199.9822845,1.062056065,199.9822845,1.06398809,199.9822845,1.062146544,

sample1,
sample1
Collection Time: 15/04/2026 1:29:49 PM
Operator Name  :
Scan Version 5.3.0.1083
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 15/04/2026 1:06:08 PM
Method Modifications:
UVVIS SAT Changed: 15/04/2026 1:27:59 PM, Old:0.0125, New:0.1000
Common SAT Changed: 15/04/2026 1:27:59 PM, Old:0.0125, New:0.1000
Common Interval nm Changed: 15/04/2026 1:28:02 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 204.0

sample2,
sample2
Collection Time: 15/04/2026 1:30:52 PM
Operator Name  :
Scan Version 5.3.0.1083
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 15/04/2026 1:06:08 PM
Method Modifications:
UVVIS SAT Changed: 15/04/2026 1:27:59 PM, Old:0.0125, New:0.1000
Common SAT Changed: 15/04/2026 1:27:59 PM, Old:0.0125, New:0.1000
Common Interval nm Changed: 15/04/2026 1:28:02 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 203.0

sample3,
sample3
Collection Time: 15/04/2026 1:31:55 PM
Operator Name  :
Scan Version 5.3.0.1083
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 15/04/2026 1:06:08 PM
Method Modifications:
UVVIS SAT Changed: 15/04/2026 1:27:59 PM, Old:0.0125, New:0.1000
Common SAT Changed: 15/04/2026 1:27:59 PM, Old:0.0125, New:0.1000
Common Interval nm Changed: 15/04/2026 1:28:02 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 204.0

